anime_id,anime,rating
10832,Ikoku Meiro no Crois®¶e: Yune &amp; Alice,6.36
28713,Isuca: Gokuraku,6.36
2609,Kakyuusei (1999),6.36
1777,Kaze no Tairiku,6.36
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.36
19401,Kuusou no Sora Tobu Kikaitachi,6.36
10562,Machine Hayabusa,6.36
499,Makai Toshi Shinjuku,6.36
1832,Meiou Project Zeorymer,6.36
9254,Mianhada Saranghanda,6.36
337,Psychic Academy,6.36
18413,Puchitto Gargantia,6.36
32308,Rilu Rilu Fairilu: Yousei no Door,6.36
9424,Seupideuwang Beongae,6.36
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,6.36
13843,Wild Adapter,6.36
15313,Wooser no Sono Higurashi,6.36
2840,Youkoso Lodoss-tou e!,6.36
8812,Alice SOS,6.35
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,6.35
20365,Another: Misaki Mei - Shizuka ni,6.36
10194,Badaui Jeonseol Jangbogo,6.35
25839,Bonjour?Koiaji Patisserie,6.35
6872,Cyborg 009,6.35
6628,Dengeki Bunko 2007 Movie Festival Special,6.35
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,6.35
21997,Duel Masters Victory V,6.35
9880,Esper Mami: Hoshizora no Dancing Doll,6.35
8584,Future War 198X-nen,6.35
3215,Fuyu no Hi,6.35
2423,Grey: Digital Target,6.35
1977,Hijikata Toshizou: Shiro no Kiseki,6.35
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,6.35
848,Jinki:Extend OVA,6.35
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,6.35
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,6.35
14247,Lunn wa Kaze no Naka,6.35
2059,Mainichi ga Nichiyoubi,6.35
15565,Maken-Ki! Two,6.35
31923,Mini Hama: Minimum Hamatora Movies,6.35
9523,Minori Scramble!,6.35
5585,New Dream Hunter Rem: Yume no Kishitachi,6.35
4024,Sanrio Anime Sekai Meisaku Gekijou,6.35
2406,Sazae-san,6.35
19573,Short Peace Opening,6.35
10349,Suzy&#039;s Zoo: Daisuki! Witzy,6.35
30585,Taifuu no Noruda,6.35
4451,Tanin no Kankei,6.35
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,6.35
5475,Time Bokan 2000: Kaitou Kiramekiman,6.35
12867,Tsuki no Sango,6.35
2566,Uchuujin Tanaka Tarou,6.35
6822,Ukkari P®¶n®¶lope (2009),6.35
3290,Vampiyan Kids,6.35
8240,Wanpaku Oomukashi Kum Kum,6.35
547,Wind: A Breath of Heart OVA,6.35
1630,Yousei Hime Ren,6.35
9595,Amanatsu,6.34
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,6.34
10901,Aoi Hitomi no Onnanoko no Ohanashi,6.34
2309,"Azusa, Otetsudai Shimasu!",6.34
2023,Bakuen Campus Guardress,6.34
6920,Blade,6.34
693,Burn Up Scramble,6.34
6645,Chuu Bra!!,6.34
17205,Cowboy Bebop: Ein no Natsuyasumi,6.34
8550,Dr. Slump Movie 10: Arale no Bikkuriman,6.34
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.34
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,6.34
8178,Fujoshi no Hinkaku,6.34
5862,Fumoon,6.34
20929,Galo Sengen,6.34
33498,Ganbare! Kickers: Hitoribocchi no Ace Striker,6.34
8150,Gegege no Kitarou: Chisougan,6.34
7596,Haiyoru! Nyaruani,6.34
1850,Haou Daikei Ryuu Knight: Adeu Legend II,6.34
30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,6.34
12579,Itsuka Tenma no Kuro Usagi Picture Drama,6.34
31762,King of Prism by Pretty Rhythm,6.34
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,6.34
6994,Koneko no Studio,6.34
3448,Mad°ÔBull 34,6.34
10465,Manyuu Hikenchou,6.34
1162,Maze°ÓBakunetsu Jikuu,6.34
1071,Memories Off #5 Togireta Film The Animation,6.34
21479,Metal Fight Beyblade Zero G Specials,6.34
24713,Miss Monochrome: The Animation - Soccer-hen,6.34
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",6.34
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.34
11595,Perman (1983),6.34
22215,Pretty Rhythm: All Star Selection,6.34
30912,Robot Girls Z Episode 0,6.34
4213,Saishuu Shiken Kujira Progressive,6.34
7759,Saki Picture Drama,6.34
2770,SF Shinseiki Lensman,6.34
4948,Shounen Sarutobi Sasuke,6.34
5369,Street Fighter: Aratanaru Kizuna,6.34
1582,Submarine 707R,6.34
25169,Tamayura: More Aggressive Picture Drama,6.34
31668,Teekyuu 5 Specials,6.35
30178,Tiger &amp; Bunny Recaps,6.34
33023,Touken Ranbu: Hanamaru,6.34
2516,Uchuu no Senshi,6.34
12411,UN-GO: Inga Nikki,6.34
1959,Wild 7,6.34
16233,Yowai Mushi,6.34
16574,Yu°ÓGi°ÓOh! Zexal Special,6.34
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,6.33
33326,Aftermath,6.33
6688,Batain Lai!! Minami no Shima no Mizu Monogatari,6.33
3120,Bobby ni Kubittake,6.33
1494,Darkside Blues,6.33
3518,Ginga no Uo Ursa Minor Blue,6.33
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.33
16646,Hanamaru Youchien: Panda Neko Taisou,6.34
7405,Jankenman,6.33
2738,Kasumin 3rd Season,6.33
511,Kidou Shinsengumi Moeyo Ken TV,6.33
23367,Kitakubu Katsudou Kiroku: Miniature Theater,6.33
7376,Kurumiwari Ningyou,6.33
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,6.33
30652,Long Riders!,6.33
15177,Macross FB7: Ore no Uta wo Kike!,6.33
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,6.33
16397,Photokano,6.33
31113,Puchitto Furikaerintia,6.33
818,Sakura Tsuushin,6.33
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,6.33
21507,Soul Eater NOT!,6.33
4599,Tanoshii Willow Town,6.33
3115,Toki no Tabibito: Time Stranger,6.33
5308,Ushio to Tora: Comically Deformed Theater,6.33
6425,Wei? Survive,6.33
6987,Aki-Sora,6.32
2537,Angelique: Twin Collection,6.32
7334,Bakugan Battle Brawlers: Gundalian Invaders,6.32
17295,Cosmic Break,6.32
6496,Cutey Honey Flash: The Movie,6.32
9972,Document Taiyou no Kiba Dagram,6.32
23333,DRAMAtical Murder,6.32
7252,Enchanted Journey,6.32
2196,Genmu Senki Leda,6.32
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),6.32
17897,Hana wa Saku,6.32
7723,Hipira-kun,6.32
7169,Ibara-Hime matawa Nemuri-Hime,6.32
9172,Kaitei Sanman Mile,6.32
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,6.32
3723,Koala Boy Kokki,6.32
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,6.32
29301,Kurage no Shokudou,6.32
33795,Mahou Shoujo Nante Mou Ii Desukara. 2nd Season,6.32
18449,Mobile Suit Gundam Battlefield Record: Avant-Title,6.32
28381,Monster High: Kowa-ike Girls,6.32
4719,Queen&#039;s Blade: Rurou no Senshi,6.32
3877,Sasurai no Shoujo Nell,6.32
445,Tales of Eternia The Animation,6.32
17969,Tanken Driland: 1000-nen no Mahou,6.32
4033,The iDOLM@STER Live For You!,6.32
176,Triangle Heart: Sweet Songs Forever,6.32
30865,Umi ni Ochita Tsuki no Hanashi,6.32
7818,Yousei Ou,6.32
16576,Yu°ÓGi°ÓOh! Zexal Second: Midokoro Tenkomori Special,6.32
19029,Yuyushiki: Nyanyashiki,6.32
12131,30-sai no Hoken Taiiku Specials,6.31
24699,Ai Tenchi Muyou!,6.31
6077,Akubi Girl,6.31
231,Asagiri no Miko,6.31
9164,Attack No.1: Namida no Fushichou,6.31
25965,Backkom 2,6.31
31049,Beyblade Burst,6.31
4095,Chuumon no Ooi Ryouriten (1991),6.31
2285,D.I.C.E.,6.31
6215,Dr.,6.31
12485,Gregory Horror Show: The Bloody Karte,6.31
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,6.31
6992,Hoshi ni Negai wo: Fantastic Cat,6.31
32065,Kimi no Sumu Machi,6.31
31091,Komori-san wa Kotowarenai!,6.31
23989,Maken-Ki! Two Specials,6.32
6695,Mangchi,6.31
1628,Maou Dante,6.31
3898,Mazinger Z tai Devilman,6.31
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,6.31
2244,Rakugo Tennyo Oyui,6.31
2068,Sousei Kishi Gaiarth,6.31
7705,Starry°ÓSky,6.31
3989,Suna no Bara: Yuki no Mokushiroku,6.31
309,Akahori Gedou Hour Rabuge,6.3
7610,Anju to Zushioumaru,6.3
6095,Azuki-chan the Movie,6.3
1542,Brain Powerd,6.3
1828,Catblue: Dynamite,6.3
2019,DNA Sights 999.9,6.3
3808,Futari Daka,6.3
8152,Gegege no Kitarou (1985 Movie),6.3
13993,Goulart Knights: Evoked the Beginning White,6.3
21809,Kenzen Robo Daimidaler,6.3
3155,Kingyo Chuuihou! (Movie),6.3
11505,Kiss Dum: Omokage,6.3
1899,Masou Kishin Cybuster,6.3
1188,Momoiro Sisters,6.3
25641,Monotonous Purgatory,6.3
3936,Personal Computer Travel Tanteidan,6.3
6523,Porong Porong Pororo,6.3
4566,Prism Ark Specials,6.3
29035,Robot Girls Z Plus,6.3
839,Samurai Spirits 2: Asura Zanmaden,6.3
30390,Sengoku Musou: Sengoku Musou High School,6.3
11561,Sougen no Ko Tenguri,6.3
6899,Stitch!: Itazura Alien no Daibouken,6.3
6900,Tamagotchi!,6.3
2102,Tattoon Master,6.3
773,Tenamonya Voyagers,6.3
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,6.3
7691,Tokimeki Memorial 4 OVA,6.3
4584,Topo Gigio,6.3
346,W: Wish,6.3
7463,Wei? Survive R,6.3
11537,Yamatarou Kaeru,6.3
10330,Bakugan Battle Brawlers: Mechtanium Surge,6.29
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,6.29
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,6.29
15979,Eureka Seven AO: Aratanari Fukaki Ao,6.29
1157,Final Fantasy: Unlimited,6.29
3151,Genei Toushi Bastof Lemon,6.29
141,Jinki:Extend,6.29
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,6.29
1561,Lovedol: Lovely Idol,6.29
24417,Maido! Urayasu Tekkin Kazoku,6.29
1984,Memory,6.29
7247,Naked Wolves,6.29
9782,Norageki!,6.29
11873,Oraa Guzura Dado (1987),6.29
1938,Shin Kaitei Gunkan,6.29
32039,Show By Rock!! Short!!,6.29
10263,Sonic X Pilot,6.29
1862,Strike Witches OVA,6.29
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,6.29
17879,Tamako Market Specials,6.29
24527,Yomigaeru Sora Pilot,6.29
7939,Animation!,6.28
13143,Baku Tech! Bakugan,6.28
4419,Catman,6.28
3962,Chocolate Underground,6.28
32932,Choujuu Giga,6.28
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,6.28
841,Colorful,6.28
10177,DD Hokuto no Ken,6.28
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,6.28
25495,fake!fake!,6.28
3294,Gasshin Sentai Mechander Robo,6.28
33808,Girlfriend (Note),6.28
3020,Gu-Gu Ganmo,6.28
11005,Holy Knight,6.28
1427,Lupin III: Ikiteita Majutsushi,6.28
5723,Mobile Suit Gundam: More Information on the Universal Century,6.28
1139,Monkey Magic,6.28
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,6.28
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,6.28
2083,Natsuki Crisis,6.28
14519,Neko Ramen: Ore no Shouyu Aji,6.28
439,RG Veda,6.28
14583,Rinne no Lagrange Specials,6.28
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,6.28
10201,Senkou no Night Raid Picture Drama,6.28
3599,Shin Kujakuou,6.28
11791,Sore Ike! Anpanman: Ruby no Negai,6.28
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",6.28
9002,True Tears: Raigomaru to Jibeta no Monogatari,6.28
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,6.28
29123,World Calling,6.28
5474,Yobarete Tobidete Akubi-chan,6.28
14231,Akuemon,6.27
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,6.27
18767,BlazBlue: Alter Memory,6.27
23365,By Your Side,6.27
2981,Chika Gentou Gekiga: Shoujo Tsubaki,6.27
18755,Donyatsu,6.27
7491,Dragon Quest Retsuden: Roto no Monshou,6.27
33045,Dream Festival!,6.27
4003,Dream Hunter Rem,6.27
23409,Duel Masters VS,6.27
1324,Earthian,6.27
498,Haja Taisei Dangaiou,6.27
14095,Kamen Rider Fourze x Crayon Shin-chan,6.27
2049,Kouryuu Densetsu Villgust,6.27
17815,Kyoto Animation: Kasa-hen,6.27
4129,Mahou no Tenshi Creamy Mami: Curtain Call,6.27
12449,Maken-Ki! Specials,6.27
29765,Metropolis (2009),6.27
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,6.27
10481,Otohime Connection,6.27
2332,Plastic Little,6.27
7468,Princess Lover! Picture Drama,6.27
11547,Sengoku°ÓParadise Kiwami,6.27
10525,Shinseiki Duel Masters Flash,6.27
32309,Tabi Machi Late Show,6.27
686,To Heart: Remember My Memories Specials,6.27
9794,Tono to Issho 1.5,6.27
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.27
4484,"Umi no Yami, Tsuki no Kage",6.27
20053,Wizard Barristers: Benmashi Cecil,6.27
5133,100-man-nen Chikyuu no Tabi: Bander Book,6.26
6074,21 Emon Uchuu ike! Hadashi no Princess,6.26
2689,Akai Koudan Zillion: Utahime Yakyoku,6.26
21523,Baku Tech! Bakugan Gachi,6.26
2823,Barbapapa,6.26
5289,Beast Wars Second: LioConvoy in Imminent Danger!,6.26
12877,Bokurano Recap,6.26
2830,Chibikko Remi to Meiken Kapi,6.26
1283,Choujuu Densetsu Gestalt,6.26
7290,Cyborg 009: Kaijuu Sensou,6.26
2287,Fighting Foodons,6.26
1056,Good Morning Call,6.26
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,6.26
4713,Heart no Kuni no Alice: Wonderful Wonder World,6.26
3406,iDOLM@STER Xenoglossia Specials,6.26
5876,Izumo,6.26
9951,Jiu Se Lu,6.26
2092,Kiss wa Hitomi ni Shite,6.26
1909,Kusatta Kyoushi no Houteishiki,6.26
13789,Little Nemo Pilot,6.26
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,6.26
32927,Mobile Suit Gundam UC: A Phantom World,6.25
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,6.26
7876,Oz no Mahoutsukai,6.26
20555,SoniAni: Super Sonico The Animation,6.26
854,Soul Link,6.26
33902,Suntory Minami Alps no Tennen Mizu,6.26
2388,Tachiguishi Retsuden,6.26
31221,Tantei Team KZ Jiken Note,6.26
5462,Top wo Nerae! Kagaku Kouza,6.26
28251,Uribyeol ilhowa ulrookso,6.22
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,6.26
14949,Yurumates 3D: Ushinawareta Genjitsu,6.26
7739,11eyes: Momoiro Genmutan,6.25
8216,Aa Harimanada,6.25
1224,Aquarian Age: Sign for Evolution,6.25
5421,Ark,6.25
2414,Assemble Insert,6.25
22547,Blade &amp; Soul,6.25
7597,"Boku, Otaryman.",6.25
11705,Dragon Age: Blood Mage no Seisen,6.25
5689,Eien no Filena,6.25
426,Final Fantasy,6.25
7867,Gon,6.25
24127,Hashi no Mukou,6.25
2545,Huckleberry no Bouken,6.25
32548,Imawa no Kuni no Alice,6.25
5287,Ippatsu Kanta-kun,6.25
6875,Iron Man,6.25
3889,Junk Boy,6.25
6932,Kemono to Chat,6.25
4461,Kouchou-sensei to Kujira,6.25
8919,Licca-chan no Nichiyoubi,6.25
8431,Mahou no Star Magical Emi: Kumo Hikaru,6.25
4187,Megumi,6.25
24835,Mobile Suit Gundam-san,6.25
571,Moldiver,6.25
2567,Pinocchio yori Piccolino no Bouken,6.25
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,6.25
6385,Pokemon: Slowking no Ichinichi,6.25
13855,Queen&#039;s Blade: Rebellion Specials,6.25
5080,Quiz Magic Academy: The Original Animation,6.25
3509,Riki-Oh: Toukatsu Jigoku,6.25
10301,Rio: Rainbow Gate! Special,6.25
17165,SF Saiyuuki Starzinger (Movie),6.25
9768,Shima Shima Tora no Shimajirou,6.25
7510,Shisha no Sho,6.25
8964,Stitch!: Zutto Saikou no Tomodachi,6.25
11099,Tiger &amp; Bunny Pilot,6.25
13495,Tokyo Disney Resort: Yume ga Kanau Basho,6.25
12121,Towa no Kizuna,6.25
2690,Urban Square: Kouhaku no Tsuigeki,6.25
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,6.25
2015,Wind: A Breath of Heart,6.25
1026,Yakumo Tatsu,6.25
31994,Yami Shibai 3rd Season,6.25
1484,Youma,6.25
204,Yumeria,6.25
7770,Yutori-chan,6.25
4444,Zero Duel Masters,6.25
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,6.24
9846,Attraction,6.24
767,Burn Up!,6.24
2827,Calimero,6.24
3506,Connected,6.24
3840,Crystal Blaze,6.24
11471,Dororo,6.24
6680,Doujouji,6.24
15883,Fantasista Doll,6.24
2066,Gall Force: The Revolution,6.24
7427,Getsumen To Heiki Mina Specials,6.24
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.24
31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,6.24
6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,6.24
30922,Kaze no Matasaburou (Movie),6.24
5783,Koisuru Tenshi Angelique: Chibi Character Adventure,6.24
9423,Koko ni Iru,6.24
6327,Miracle Train: Chuo-sen e Youkoso,6.24
32959,Mirai no Watashi,6.24
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,6.24
1093,Oishinbo,6.24
8464,Pants no Ana,6.24
7549,Quiz Magic Academy: The Original Animation 2,6.24
756,School Days ONA,6.24
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,6.24
30916,The Five Killers,6.24
18003,Thermae Romae x TOTO Collaboration,6.24
2179,Tokimeki Memorial: Forever With You,6.24
748,True Love Story,6.24
31736,Valkyrie Drive: Mermaid Specials,6.24
6918,Wolverine,6.24
28433,Baymax,6.23
30100,Black Bullet: Tenchuu£™Girls,6.23
3135,Dragon&#039;s Heaven,6.23
25567,DRAMAtical Murder OVA: Data_xx_Transitory,6.23
9282,Duel Masters Movie 3: Honoo no Kizuna XX,6.23
22055,Gakkou no Kaidan Recaps,6.23
1200,Gun-dou Musashi,6.23
28791,Gunslinger Stratos: The Animation,6.23
32083,Luck &amp; Logic,6.23
3845,Mahoutsukai Chappy,6.23
9043,Majuu Sensen,6.23
1885,Master of Epic: The Animation Age,6.23
2226,Mori no Tonto-tachi,6.23
8842,Oishinbo: Nichibei Kome Sensou,6.23
31676,Persona 2: Another Self,6.23
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,6.23
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,6.23
31133,Shounen Sunday CM Gekijou: InuYasha-hen,6.23
17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,6.23
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,6.23
13965,Thermae Romae x LOFT Collaboration,6.23
4616,Yumemiru Topo Gigio,6.23
1228,Chivas 1-2-3,6.22
21999,Duel Masters Victory V3,6.22
17727,Haitai Nanafa 2nd Season,6.22
1156,I: Wish You Were Here,6.22
10354,Kakomareta Sekai,6.22
23735,Kenzen Robo Daimidaler Specials,6.22
1955,Kimagure Robot,6.22
3595,Kujakuou,6.22
2461,Metal Skin Panic MADOX-01,6.22
30168,Miss Monochrome: Watashi dake no Monogatari,6.22
2851,Ninku (Movie),6.22
8312,Piece,6.22
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,6.22
6889,Time Bokan Series: Zenderman,6.22
8928,Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators,6.22
25967,Backkom Sports,6.21
5469,Birthday Boy,6.21
6484,Chokin Senshi Cashman,6.21
2693,Detatoko Princess,6.21
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,6.21
2322,Giant Robo Gaiden Ginrei,6.21
1234,Hand Maid Mai,6.21
9944,Hime Gal?Paradise,6.21
6071,Juuippiki no Neko,6.21
766,Kishin Houkou Demonbane,6.21
556,Koutetsu Tenshi Kurumi Zero,6.21
669,Kujibiki Unbalance,6.21
2791,Makasete Iruka!,6.21
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,6.21
11693,Match Uri no Shoujo,6.21
3336,Mezame no Hakobune,6.21
2304,Mobile Suit SD Gundam Mk IV,6.21
1975,Mutekiou Tri-Zenon,6.21
17237,Peeping Life: World History,6.21
12065,Queen&#039;s Blade OVA Specials,6.21
28447,Shingeki no Bahamut: Genesis Recap,6.21
12367,Shining Hearts: Shiawase no Pan,6.21
7416,Socket,6.21
2314,Tobe! Kujira no Peek,6.21
16363,Vanquished Queens,6.21
22831,Abarenbou Rikishi!! Matsutarou,6.2
16211,Bakumatsu Gijinden Roman,6.2
23037,Bakumatsu Rock,6.2
1468,Baoh Raihousha,6.2
1055,Blame!,6.2
2723,D4 Princess,6.2
19235,"Dance, Dance, Dance",6.2
19165,Fate/Zero Cafe,6.2
2833,Gulliver no Uchuu Ryokou,6.2
3434,Hey! Bumboo,6.2
9911,Houkago no Pleiades,6.2
932,Ichigeki Sacchuu!! Hoihoi-san,6.2
588,Itsudatte My Santa!,6.2
12965,Jewelpet Movie: Sweets Dance Princess,6.2
1926,Jishu Seisaku Movie Binchou-tan,6.2
23753,Kishin Houkou Demonbane (TV) Specials,6.2
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,6.2
7532,Kuroi Kikori to Shiroi Kikori,6.2
7294,Licca-chan Fushigi na Mahou no Ring,6.2
1874,Love?Love? Specials,6.2
25543,M3: Sono Kuroki Hagane Recap,6.19
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,6.2
1175,Metal Fighter Miku,6.2
1940,Outlanders,6.2
3600,Sengoku Kitan Youtouden,6.2
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,6.2
31402,Soul Worker: Your Destiny Awaits,6.2
2421,Super Kuma-san,6.2
32816,Teekyuu 6 Specials,6.2
13983,Thermae Romae: Kodai Romajin ga Uchuu e,6.2
11919,Zoku Attacker You! Kin Medal e no Michi,6.2
5628,21 Emon,6.19
2051,Akai Kiba: Blue Sonnet,6.19
3675,Andromeda Stories,6.19
5673,Apfelland Monogatari,6.19
19959,Barbapapa (1977),6.19
2824,Barbapapa Sekai wo Mawaru,6.19
12447,Ben-To Picture Drama,6.19
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,6.2
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,6.19
15993,Ginga e Kickoff!!: Natsuyasumi Special,6.19
31454,Gundam: G no Reconguista - From the Past to the Future,6.2
29975,Gunslinger Stratos,6.19
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,6.19
17887,Ichirin-sha,6.19
10751,Kikou Kai Galient OVA,6.19
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,6.19
9098,Mobile Suit SD Gundam Festival,6.19
21587,Mou Hitotsu no Mirai wo.,6.19
10688,Muybridge no Ito,6.19
22031,Samurai Gun Special,6.19
10869,Scan2Go,6.19
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,6.19
1452,The Samurai,6.19
1979,Tobira wo Akete (1995),6.19
31581,Tsuritama: Harikitte Contest,6.19
14359,Vocaloid China Project Senden Animation,6.19
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,6.19
20355,Zeonic Toyota Special Movie,6.19
30137,Big Order,6.18
7621,Chuumon no Ooi Ryouriten,6.18
15043,Haitai Nanafa,6.18
2892,Hakushon Daimaou,6.18
28093,Hana wa Saku: Touhoku ni Saku,6.18
7363,Hokuto no Ken: Legend of Heroes,6.18
3259,Lemon Angel (1988),6.18
19769,Mahou Sensou,6.18
21013,Marvel Disk Wars: The Avengers,6.18
545,Mousou Kagaku Series: Wandaba Style,6.18
31111,Nisshin Seifun Group CM,6.18
12393,Oyako Club,6.18
8446,SAI: Part 1 / Revolving... to the Core,6.18
34048,Seoul-yeok,6.18
7004,Shin Calimero,6.18
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,6.18
3818,Soratobu Toshi Keikaku,6.18
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,6.18
3762,The Borgman: Last Battle,6.18
5923,Utsunomiko: Heaven Chapter,6.18
20587,Ashinaga Ojisan,6.17
25431,Chain Chronicle: Short Animation,6.17
310,"Chiisana Obake Acchi, Kocchi, Socchi",6.17
29876,Chu Feng: B.E.E,6.17
5052,Eightman,6.17
19431,Gokujo.: Souda Onsen ni Ikou!!,6.17
18953,Hitotsubu ni Kawaranu Ai wo Komete,6.17
25429,Isuca,6.17
10908,Kakko Kawaii Sengen! 2,6.17
31044,Kamisama Minarai: Himitsu no Cocotama,6.17
22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,6.17
8316,Kawasaki Frontale x Tentai Senshi Sunred,6.17
12141,Kaze no Matasaburou,6.17
4689,Kaze no Toori Michi,6.17
28811,Last Exile: Doyou no Asa,6.17
624,Mouse,6.17
5085,Nakedyouth,6.17
12677,Ozma,6.17
2781,Saint Luminous Jogakuin,6.17
2476,School Days,6.17
6268,Sekishoku Elegy,6.17
10718,Soliton no Akuma,6.17
25635,Space°ÓDandy Picture Drama,6.17
30648,Stitch!: Zutto Saikou no Tomodachi Special,6.17
17209,Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,6.17
14367,Tenshi na Konamaiki Specials,6.18
3787,The Choujo,6.17
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,6.17
1349,A.D. Police (TV),6.16
32171,Ange Vierge,6.16
